id,date,message
892494,2026-06-01 01:35:17+00:00,"Hey, there No Deposit, Tranport! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892493,2026-06-01 01:29:29+00:00,"🚗DRIVER LOOKING FOR HITCHER 
📍PICK UP: SG
📍DROP OFF:JB
⏰TIME: 2pm onwards

📆DATE: 1-6
👨‍💼PAX:1-3

🧾PAYMENT METHOD:PAYNOW,CASH,TNG
Special price for first time

TELEGRAM: @daodan7766 
WeChat: AMGG63_7766

PM ME THANKS !!!😊 FREE Mineral Water+Tisu.. 👍🏻 Service"
892492,2026-06-01 01:18:22+00:00,"🚘 Driver looking for Hitcher

Date  :1/6 Monday 
Time :10-11am
Pickup   :JB
Dropoff  : SG
Pax.        : 1-3 CARPOOL"
892491,2026-06-01 01:14:01+00:00,"Hey, there @cloriseu! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892490,2026-06-01 01:10:02+00:00,"👋🏻 Hitcher looking for driver 🚗

Pick up: the sky executive suites (bukit indah)
Drop off: 730764(woodlands)
Date: today
Time: now
Pax: 1 adult 2 kid

pls pm me thank you!
No advance payment
Whole car"
892489,2026-06-01 01:08:27+00:00,"🚘Driver looking for hitcher🚘

🗓Date: TODAY  
🕑Time   NOW NOW NOW NOW  / 9-10AM / 10-11AM / 11-12PM / 12-1PM /  1-2PM /  2-3PM / 3-4PM / 4-5PM / 5-6PM / 6-7PM / 7-8PM / 8-9PM 
📌Pickup: JB
📍Dropoff: SG 
👪Pax: 1 - 4 paX

————————————

🚘Driver looking for hitcher🚘

🗓Date: TODAY  
🕑Time NOW NOW NOW / 9-10AM /  10-11AM / 11-12PM /  12-1PM /  1-2PM  / 2-3PM / 3-4 PM / 4-5PM / 5-6PM / 6-7PM / 7-8PM / 8-9PM / 9-10PM
📌Pickup: SG
📍Dropoff: JB
👪Pax: 1 - 4 paX

———————————"
892488,2026-06-01 01:06:34+00:00,"🚘Driver looking for hitcher 🚘

📆Date : Today 
⏰Time : Anytime
⬆️Pick up : JB🇲🇾SG🇸🇬
⬇️Drop off : SG🇸🇬JB🇲🇾
🏃Pax 1-6pax
Whole Car

No deposit 
More details pm me thanks😊"
892486,2026-06-01 01:01:11+00:00,"Hey, there @pink_marlboro! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892485,2026-06-01 00:55:48+00:00,"Driver looking for hitcher

pick up : Jb/Sg
drop off: anywhere 
date : anyday /return trip also can.
time : anytime / advance booking also can.
pax : 1-8 / whole car / Carpool.
  Paynow,Cash,Tng.
   
Kindly Pm For Best Offer Thanks"
892484,2026-06-01 00:55:00+00:00,"Hey, there @cstrabsport! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892481,2026-06-01 00:48:59+00:00,"Hitcher looking for driver
Pick up : Changi Airport T1 Arrival 
Drop Off : Permas Jaya
Time: Now
Pax: 1"
892480,2026-06-01 00:46:51+00:00,"Driver needed 
Date: Today, 1st June 
Time: 12pm 
Pick up: Malacca 
Drop off: Singapore (2 locations) 
6 pax (5 adult, 1 child) 

No Deposit. 
No pay half first when boarding. 
Pay full once reach destination."
892479,2026-06-01 00:44:00+00:00,"Hitcher looking for driver 
Pick up : perling apartment 
Drop off : khoo Teck puat hospital
1045-1100am 
No deposit , 1 pax"
892478,2026-06-01 00:43:39+00:00,"Driver looking for Hitcher 🚙💨

Date :  Today 
Time :  Now onwards 
Pickup : JB
Dropoff : SG 

Accept pay now and lah 

Kindly pm me thanks😊"
892476,2026-06-01 00:35:17+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
892474,2026-06-01 00:33:22+00:00,"                  🔤🔤1️⃣6️⃣8️⃣ 
        🔤🔤🔤🔤🔤🔤🔤🔤🔤

           ⚠️Advanced Booking⚠️ 
     🛞Driver Looking For Hitcher 🛞
        🔝🔝🔝🔝🔝🔝🔝🔝🔝

🗓Date: 🅰️🔠🔠  🔠🅰️🔠🔠
🔜Time: 🅰️🔠🔠  🔠🔠🔠🔠
📌Pick up : 🚩🚩 ✔️ 🚩🚩✔️
📍Drop off : 🚩🚩 ✔️🚩🚩✔️
🙂Pax : 1-7pax cp / whole car👍

👌Accept ➡️PayNow ✔️TNG ✔️Cash ✔️

                ⭐️  🔤🔤🔤   ⭐️
🚗➡️Toyota Alphard 7 seater Pilot Seat 
            Hyundai Starex / Staria 10-11 seater  
               ⭐️    🔤🔤🔤     ⭐️
🚗➡️BMW 5 seater 
            ⭐️ 🔤🔤🔤🔤🔤   ⭐️
🚗➡️Toyota Vios / Honda City  5 seater 

       🏆🏆🏆🏆🏆🏆🏆🏆🏆

        📞Kindly pm me thanks📞
     💬有需要的可以马上联系我💬

WhatsApp +6580460803"
892473,2026-06-01 00:32:07+00:00,"Hey, there Z! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892471,2026-06-01 00:22:26+00:00,"Looking for driver SG —> JB

Date: today
Time: 9.30am 
Pickup: 530119 (SG)
Drop off: Midvalley southkey (JB)
1pax

No depo no sharing"
892470,2026-06-01 00:20:45+00:00,"hitcher looking driver

pickup: Bejaya Waterfront Hotel
dropoff: 270017
Date: Today 
time: 1300
Pax : 1
No deposit
Pm me now"
892469,2026-06-01 00:16:28+00:00,"Driver looking for hitcher
Today
9am
Pick up jb
Drop off sg
1-3 pax
No deposit 
Pm me"
892467,2026-06-01 00:04:40+00:00,"‼️🔠🔠🔡🔣🔠🔠 🔠🔠🔠‼️
🚗Driver Looking Hitcher🚗
Door To Door Service

🗓 Date : Today
⏰ Time : Any Time
📌 PickUp : SG/JB Any Way
🚗 Whole Car 
👥 1-4 Pax

✔️ Pay On Arrival 
✔️ No Deposit
💵Cash💳PayNow 💰 EWallet

📱 +6580902145"
892466,2026-06-01 00:03:03+00:00,"Looking for Driver
Whole car

Pick up :jb
Drop off sg
Pax 2
Time:8:50-9:00am
Price:$40-45

No deposit 
Pay once pick up 

No deposit"
892465,2026-05-31 23:59:32+00:00,"Looking for driver 
Pickup: Larkin deBunga boutique hotel (80350)
Drop off sg : Two place sembawang & hougang 
Today : 1pm
Pax : 2 
Whole car"
892464,2026-05-31 23:59:06+00:00,"Hitcher looking for driver.

Date: today
Time: asap
Pick up: tampines
Drop off: skudai
Passengers: 1

PM me for the best price. Thank you.

*No deposit*"
892463,2026-05-31 23:55:52+00:00,"🚘 Hitcher looking for a Driver 🚘

Date: Today
Pick Up: Bukit Panjang, SG 🇸🇬
Drop Off: Old Klang Road, KL 🇲🇾
Time: 9am
Pax: 2

Whole Car
No deposit. Payment upon drop off. Scammers please stay away. 

PM me thanks!"
892461,2026-05-31 23:44:42+00:00,"🚕🚕 Driver looking for hitcher

Pick up:sg
Drop off :jb
Date:1/6/26
Time:11am onwards 
Pax:1/2 pax 

No deposit 💵"
892460,2026-05-31 23:42:34+00:00,"I am Driver LookingCP hitcher

Sg-Jb

timing：8am onwards

3ppl/whole car🚗

Pm me as i dont have premium tel"
892459,2026-05-31 23:39:10+00:00,"Hey, there Siti! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892458,2026-05-31 23:39:09+00:00,"Hey, there Saravanan! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892457,2026-05-31 23:38:23+00:00,"👋🏻 hitcher looking for driver 🚘 

pick up : JB ciq
drop off: SG One North 
date : today
time : *8.20am*
pax : 1

pm me pls, thank you !"
892456,2026-05-31 23:38:13+00:00,Jb to sg 1 pax
892455,2026-05-31 23:34:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
892454,2026-05-31 23:24:33+00:00,"🚗Driver looking for hitcher

📆 Date: Today
⏰ Time: 8:30am onwards 
👌 Pick up: SG
👌 Drop off: JB
👥 Pax: 1-4
Whole car: Available 
Sharing: Available 
Pm me thanks
❌ Deposit"
892453,2026-05-31 23:17:34+00:00,"🚕🚕driver looking for hitches 华人司机

Pick up:sg
Drop off :jb
Date:1/6/26
Time:now now
Pax:2-4 

Kindly pm me. Thanks"
892452,2026-05-31 23:13:40+00:00,Heya :) PM me if you have any questions on how to use me!
892451,2026-05-31 23:13:39+00:00,/start@MissRose_bot
892450,2026-05-31 23:13:34+00:00,Heya :) PM me if you have any questions on how to use me!
892449,2026-05-31 23:13:34+00:00,/start@MissRose_bot
892448,2026-05-31 23:11:55+00:00,"Hey, there @sashuaji! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892447,2026-05-31 23:05:53+00:00,"Driver needed 
Date: Today, 1st June 
Time: 12pm 
Pick up: Malacca 
Drop off: SG (2 location) 
6 pax 

No deposit 
No pay half when sit inside car. 
Only pay full once reach destination. 

1 x foldable wheel chair 
1 x baby pram 
2 x luggages 
3 x bags"
892446,2026-05-31 23:02:23+00:00,"Hitcher looking for driver
Date: Today
Time: Now
Pick up: jb
Drop off: Sg
4 pax

No depo"
892445,2026-05-31 22:59:56+00:00,Jb to sg
892444,2026-05-31 22:52:52+00:00,"Date: Today
Time: Now
Pickup SG to JB
Pax: 4
Whole car
Chinese driver"
892443,2026-05-31 22:52:05+00:00,"🚕🚕driver looking for hitches
华人司机

Date: Today
Pick up:SG
Drop off:JB
Time:now now
Pax:2-4

Kindly pm me. Thanks"
892442,2026-05-31 22:51:38+00:00,"Hitcher looking for driver
Date: today
Time: immediate
Pick up: ardens hotel @ taman sentosa
Drop off sg
2 pax
Pls pm me"
892441,2026-05-31 22:49:29+00:00,"👨‍✈️Driver Looking For Hitcher👋


🗓️Date: TODAY

⏱Time: Now - (Anytime)

📍Pickup: JB/SG

📍Drop: off: SG/JB

💰Payment by: Cash / Tng / Paynow.

🛗Pax : 1- 8 / Wholecar/ Carpool ✅

          🔁TWO WAYS TRIP ALSO CAN.
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

🚖Sedan Car / Alza / Vellfire / Minivan

✉️kindly Dm Me Now, Advance Booking Also Can!"
892439,2026-05-31 22:46:47+00:00,"Hitcher looking for driver 
pickup jb 
Drop off Yishun 
Pax 1 
Time 7am 
No deposit"
892438,2026-05-31 22:43:50+00:00,Jb to sg now
892437,2026-05-31 22:41:15+00:00,"Hey, there yuki! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892436,2026-05-31 22:39:39+00:00,"Hitcher looking Driver 
Today 10.30am
Pick up : taman molek
Drop off : sg sengkang
Date : today
No deposit
$30 paynow."
892434,2026-05-31 22:34:35+00:00,"hitcher looking for driver

pick up: jb
drop off: sg
time: now
4 pax
no deposit"
892432,2026-05-31 22:33:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
892431,2026-05-31 22:26:31+00:00,"🚗Driver looking for HITCHER  

📆 Date:  01/06/2026 Midnight 
⏰ Time: now
🇲🇾 Pick up : SG
🇸🇬 Drop off : SJB
👥 Pax: 1-6 PAX Avaliable  
NO Deposit,  Affordable PRICE.
Have a good day ahead.
Pm me TQ"
892430,2026-05-31 22:26:03+00:00,"Hitcher looking for driver

Date : Today
Time : now
Pickup: JB
Dropoff: sg 
2 pax

Kindly pm me"
892429,2026-05-31 22:23:24+00:00,pm me
892427,2026-05-31 22:18:39+00:00,"Jb to sg
2 pax"
892426,2026-05-31 22:18:20+00:00,"🚘Driver looking for Hitch 👋

📆Pick Up Date : Today.
🕰️Pick Up Time : 10am. 
Pick Up Point : Sg🇸🇬 to Jb 🇲🇾
Drop Off Point : (Anywhere Of Urs)
👥Pax : 1 - 4 pax/ Whole Car Have.
   
No deposit 
Pm me for the best price"
892425,2026-05-31 22:16:36+00:00,"🚕🚕driver looking for hitches 华人司机

Pick up:jb
Drop off :sg
Date:1/6/26
Time:now now
Pax:2-4 

Kindly pm me. Thanks"
892424,2026-05-31 22:12:38+00:00,"Hitchers looking fof driver.

Date: today
Pickup: Darrell
Dropoff: sg

4 locartions"
892423,2026-05-31 22:11:15+00:00,"Hitcher looking for driver

Date : Today
Time : now
Pickup: JB
Dropoff: sg (4 location)
4 pax
Kindly pm me whole car thanks"
892422,2026-05-31 22:07:42+00:00,hi looking fr driver jb back to sg thanks’!
892421,2026-05-31 21:46:47+00:00,"Hitcher looking for driver

Pick up: dnp
Drop off: pasir ris
Pax: 1
Time: now"
892420,2026-05-31 21:37:17+00:00,"🚕🚕driver looking for hitches
华人司机

Date: Today
Pick up:SG
Drop off:JB
Time:now now
Pax:2-4

Kindly pm me. Thanks"
892419,2026-05-31 21:32:01+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
892417,2026-05-31 21:15:05+00:00,"🚘Driver looking for Hitcher 

Date : ( Today)
Time : Now
Pickup : JB🇲🇾
Dropoff :SG🇸🇬
Pax :1-6pax(Whole car)
 Toyota Alphard Mpv

Kindly pm me thanks 🙏🏻"
892416,2026-05-31 20:43:10+00:00,"👨‍✈️Driver Looking For Hitcher👋


🗓️Date: TODAY

⏱Time: Now - (Anytime)

📍Pickup: JB/SG

📍Drop: off: SG/JB

💰Payment by: Cash / Tng / Paynow.

🛗Pax : 1- 8 / Wholecar/ Carpool ✅

          🔁TWO WAYS TRIP ALSO CAN.
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

🚖Sedan Car / Alza / Vellfire / Minivan

✉️kindly Dm Me Now, Advance Booking Also Can!"
892415,2026-05-31 20:41:49+00:00,"Hey, there Kk SG! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892414,2026-05-31 20:39:12+00:00,"🚗Driver looking for hitcher

📆 Date: Today
⏰ Time: ANYTIME / BOOKING 
🇸🇬 Pick up : JB
🇲🇾 Drop off: SG
👥 Pax: 1-4 PAX

Pm me thanks"
892413,2026-05-31 20:34:10+00:00,"🚗Driver looking for HITCHER  

📆 Date:  01/06/2026 Midnight 
⏰ Time: NOW ONWARDS 
🇲🇾 Pick up : JB 
🇸🇬 Drop off : SG 
👥 Pax: 1-6 PAX Avaliable  
NO Deposit,  Affordable PRICE.
Have a good day ahead.
Pm me TQ"
892411,2026-05-31 20:30:22+00:00,"👋🏻Hitcher looking for Driver 🚗 

Pick Up: JB
drop off: SG
Date: Today
Time : now
Pax: 1

pm me pls thank you !"
892409,2026-05-31 20:14:40+00:00,"Hitcher looking for driver 
Date: Today 
Time: 445qm
Pick up: jb
Drop off: sg
Pax: 2
Pls pm thanks!!!"
892408,2026-05-31 19:59:53+00:00,"🚘Driver looking for Hitch 👋

📆Pick Up Date : Anyday.

🕰️Pick Up Time : Anytime. 

Pick Up Point : (Jb🇲🇾)/(Sg🇸🇬)

Drop Off Point : (Anywhere Of Urs)

👥Pax : 1-/ 10 Whole Car Have.

     -Alphard Also Available.

WhatsApp: +601140716838

Any hitch can pm me now for fast pickup and affordable price"
892407,2026-05-31 19:58:27+00:00,"Hey, there Bu! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892406,2026-05-31 19:57:13+00:00,"Hey, there @Ashleysg3! Welcome to MY🔁SG Daily Carpool!
Please read the pinned post before posting and adhere to group rules and regulations 

To prove that you are human, please complete the captcha below to gain chat access

Thank you and happy carpooling!"
892405,2026-05-31 19:49:15+00:00,"User Raymond has 2/3 warnings; be careful!
Reason:
Invitelink is locked in this chat."
892403,2026-05-31 19:41:26+00:00,"Looking for hitcher 
JB to SG 1-6pax
Now onwards"
892402,2026-05-31 19:37:26+00:00,"Hitcher looking for driver

Date: today now
pax: 2
Pickup: jb berjaya waterfront
Dropoff 1: bukit panjang
drop off 2: hougang

PM whole car price and what car"
892401,2026-05-31 19:34:07+00:00,"🚘Driver Looking For Hitchers

Date : Anytime
Time: Any date

JB~SG
SG~JB

Both Available, Welcome to PM me and Booking~


👑👑👑👑👑👑👑👑👑👑👑👑
Services that I provide:
⬆️Offer ride to Melaka, Genting , Penang any locations of West Malaysia.

⬆️Car: Toyota Innova (7pax available) with spacious space.

⬆️Safe and stable roadtrip.

⬆️Clean and Comfortable interior.

⬆️Reasonable Pricing.

⬆️Accept advanced booking.

⬆️Kind manner.

⬆️No DEPOSIT Needed,                
      Only Need to Pay    
      After trip is FINISHED.

⬆️Always Available
      Efficient Communication
      Faster rides as driver
      Always in JB Town area    
      Standby.

🔥Wholecar
60-80sgd
+10~15sgd (Additional location)

🔥Carpooling
30SGD~40SGD Carpool/Per Pax"
892400,2026-05-31 19:33:54+00:00,"👨‍✈️Driver Looking For Hitcher👋


🗓️Date: TODAY

⏱Time: Now - (Anytime)

📍Pickup: JB/SG

📍Drop: off: SG/JB

💰Payment by: Cash / Tng / Paynow.

🛗Pax : 1- 8 / Wholecar/ Carpool ✅

          🔁TWO WAYS TRIP ALSO CAN.
👇     👇     👇      👇      👇

--✨️𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚 𝙏𝙮𝙥𝙚𝙨✨️--  
☆ 𝟐𝟒/𝟕 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙖𝙩𝙞𝙤𝙣  
☆ 𝙃𝙤𝙪𝙨𝙚 𝙈𝙤𝙫𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙄𝙣𝙨𝙪𝙧𝙖𝙣𝙘𝙚 𝙄𝙣𝙘𝙡𝙪𝙙𝙚𝙙  
☆ 𝙋𝙧𝙚 𝘽𝙤𝙤𝙠𝙞𝙣𝙜𝙨 𝘼𝙘𝙘𝙚𝙥𝙩𝙚𝙙  
☆ 𝘼𝙞𝙧𝙥𝙤𝙧𝙩 / 𝙃𝙤𝙩𝙚𝙡 𝙏𝙧𝙖𝙣𝙨𝙛𝙚𝙧𝙨  
☆ 𝙄𝙣𝙩𝙚𝙧𝙘𝙞𝙩𝙮 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙄𝙣 𝙅𝘽  
☆ 𝘾𝙤𝙫𝙚𝙧 𝘼𝙡𝙡 𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣𝙨 𝙎𝙂/𝙈𝙔  
☆ 𝙈𝙞𝙙𝙣𝙞𝙜𝙝𝙩 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩 𝙎𝙚𝙧𝙫𝙞𝙘𝙚  
☆ 𝙒𝙝𝙚𝙚𝙡𝙘𝙝𝙖𝙞𝙧 𝙏𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩  
☆ 𝘿𝙚𝙡𝙞𝙫𝙚𝙧𝙮 𝙞𝙣 𝙎𝙂 & 𝙈𝙔

◇ 𝖳𝗋𝗂𝗉𝗌 𝗍𝗈 𝖬𝖤𝖫𝖠𝖪𝖠, 𝖪𝖫, 𝖦𝖤𝖭𝖳𝖨𝖭𝖦 & 𝖮𝗍𝗁𝖾𝗋𝗌 

🚖Sedan Car / Alza / Vellfire / Minivan

✉️kindly Dm Me Now, Advance Booking Also Can!"
892399,2026-05-31 19:33:37+00:00,"Looking for driver

Date: Today
Time: 0430
Pick up: hotel grand paragon
Drop off: Jurong East S600249
Pax 1 

Pm me offer please"
892398,2026-05-31 19:33:23+00:00,"🚗Driver looking for HITCHER  

📆 Date:  01/06/2026 Midnight 
⏰ Time: NOW ONWARDS 
🇲🇾 Pick up : JB 
🇸🇬 Drop off : SG 
👥 Pax: 1-6 PAX Avaliable  
NO Deposit,  Affordable PRICE.
Have a good day ahead.
Pm me TQ"
892397,2026-05-31 19:29:43+00:00,"👋🏻 hitcher looking for driver 🚘

pick up : jb ciq
drop off : eunos
date : today 
time : now
pax : 1

pm me thanks"
892396,2026-05-31 19:13:19+00:00,Available
